Index,Well.API,Field,Operator,Spud.Year,Max_Gas,Lat_Len,Vert_Len,Fluid,Proppant,ShalePlay
953,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,392796,3956,5157,117427,3984900,Fayetteville
954,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,418690,3827,5117,87778,4185507,Fayetteville
955,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,509899,3946,5022,102663,3915540,Fayetteville
956,3.02E+12,B-43,"Xto Energy, Inc.",2009,217064,4132,5170,140110,4011860,Fayetteville
957,3.02E+12,B-43,"Seeco, Llc",2009,210046,4738,5362,151573,4232471,Fayetteville
958,3.02E+12,B-43,"Seeco, Llc",2009,260790,3922,2482,116606,3591458,Fayetteville
959,3.02E+12,B-43,"Seeco, Llc",2009,362531,3726,4795,120588,3254676,Fayetteville
960,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,256227,4092,4020,100687,4428773,Fayetteville
961,3.02E+12,B-43,"Seeco, Llc",2010,137611,4102,2253,99529,3327999,Fayetteville
962,3.02E+12,B-43,"Xto Energy, Inc.",2009,787823,3097,4764,150242,3885040,Fayetteville
963,3.02E+12,B-43,"Seeco, Llc",2010,173567,3886,3424,180680,4689439,Fayetteville
964,3.02E+12,B-43,"Seeco, Llc",2009,104590,2771,4599,99807,2595612,Fayetteville
965,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,210681,2944,4858,106059,4220360,Fayetteville
966,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,221701,2912,4665,110247,4011000,Fayetteville
967,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,166248,4119,4480,138549,6221800,Fayetteville
968,3.02E+12,B-43,"Seeco, Llc",2010,393963,3884,4866,138953,3572853,Fayetteville
969,3.02E+12,B-43,"Xto Energy, Inc.",2010,485038,4182,3310,147428,5072724,Fayetteville
970,3.02E+12,B-43,"Seeco, Llc",2009,196018,3524,5026,130157,3225656,Fayetteville
971,3.02E+12,B-43,"Seeco, Llc",2009,630278,4486,5094,137222,3897409,Fayetteville
972,3.02E+12,B-43,"Xto Energy, Inc.",2010,511780,4152,3500,114276,4076700,Fayetteville
973,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,148046,3701,5331,88039,4016716,Fayetteville
974,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,221489,3515,5173,84882,3864500,Fayetteville
975,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,151763,2778,3948,70681,3361650,Fayetteville
976,3.02E+12,B-43,"Seeco, Llc",2010,662458,5552,4748,183214,4860252,Fayetteville
977,3.02E+12,B-43,"Seeco, Llc",2010,685680,3976,3764,91033,3222764,Fayetteville
978,3.02E+12,B-43,"Seeco, Llc",2010,141299,4322,4913,109066,3586370,Fayetteville
979,3.02E+12,B-43,"Seeco, Llc",2010,76227,3944,5131,139273,3599222,Fayetteville
980,3.02E+12,B-43,"Seeco, Llc",2010,216742,3530,4720,4879413,3253088,Fayetteville
981,3.02E+12,B-43,"Xto Energy, Inc.",2009,204640,4072,5430,143505,3970560,Fayetteville
982,3.02E+12,B-43,"Xto Energy, Inc.",2009,502583,4732,4990,169421,4597780,Fayetteville
983,3.02E+12,B-43,"Xto Energy, Inc.",2010,424196,3482,4690,123221,3693930,Fayetteville
984,3.02E+12,B-43,"Seeco, Llc",2010,440255,6083,5187,199191,5189189,Fayetteville
985,3.02E+12,B-43,"Xto Energy, Inc.",2010,534270,4702,4940,163453,4786340,Fayetteville
986,3.02E+12,B-43,"Xto Energy, Inc.",2010,648193,4612,5260,164501,4752820,Fayetteville
987,3.02E+12,B-43,"Xto Energy, Inc.",2010,510037,4472,5140,161317,4702680,Fayetteville
988,3.02E+12,B-43,"Xto Energy, Inc.",2010,736072,4572,5320,161946,4663500,Fayetteville
989,3.02E+12,B-43,"Xto Energy, Inc.",2010,131030,2837,6185,109392,3014700,Fayetteville
990,3.02E+12,B-43,"Xto Energy, Inc.",2010,313247,4202,4700,149030,4338740,Fayetteville
991,3.02E+12,B-43,"Xto Energy, Inc.",2010,438613,4192,5100,149578,4348240,Fayetteville
992,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,361406,4022,5143,118203,4901827,Fayetteville
993,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,412887,3700,3917,95774,4424905,Fayetteville
994,3.02E+12,B-43,"Seeco, Llc",2010,301325,3498,3337,146696,3846425,Fayetteville
995,3.02E+12,B-43,"Seeco, Llc",2010,291948,3775,2885,113573,3284760,Fayetteville
996,3.02E+12,B-43,"Seeco, Llc",2010,647358,3388,3547,74626,2666998,Fayetteville
997,3.02E+12,B-43,"Seeco, Llc",2010,219732,4545,3405,118317,3910379,Fayetteville
998,3.02E+12,B-43,"Seeco, Llc",2010,547003,4177,2771,96293,3494374,Fayetteville
999,3.02E+12,B-43,"Seeco, Llc",2010,424883,4659,2185,126363,3898813,Fayetteville
1000,3.02E+12,B-43,"Seeco, Llc",2010,198903,3302,3525,76490,2678057,Fayetteville
1001,3.02E+12,B-43,"Seeco, Llc",2010,265592,3474,3401,86356,3063716,Fayetteville
1002,3.02E+12,B-43,"Xto Energy, Inc.",2010,730667,4162,3170,113385,4195020,Fayetteville
1003,3.02E+12,B-43,"Seeco, Llc",2010,261386,4258,5277,108268,3581480,Fayetteville
1004,3.02E+12,B-43,"Seeco, Llc",2010,270068,5177,5308,143263,4549296,Fayetteville
1005,3.02E+12,B-43,"Seeco, Llc",2010,365864,5522,5193,144653,4545360,Fayetteville
1006,3.02E+12,B-43,"Seeco, Llc",2010,327840,4020,4956,98777,3243512,Fayetteville
1007,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,261584,4531,4823,138593,5848020,Fayetteville
1008,3.02E+12,B-43,"Xto Energy, Inc.",2010,155941,4047,4590,147099,4415100,Fayetteville
1009,3.02E+12,B-43,"Xto Energy, Inc.",2010,180891,3930,4142,134522,4075040,Fayetteville
1010,3.02E+12,B-43,"Xto Energy, Inc.",2010,154024,3807,3620,132751,4087080,Fayetteville
1011,3.02E+12,B-43,"Xto Energy, Inc.",2010,202794,3492,3885,120711,3700000,Fayetteville
1012,3.02E+12,B-43,"Seeco, Llc",2010,400412,3873,3167,117797,3583058,Fayetteville
1013,3.02E+12,B-43,"Seeco, Llc",2010,384644,3677,3303,97344,3269300,Fayetteville
1014,3.02E+12,B-43,"Seeco, Llc",2010,501579,4322,3168,106722,3624097,Fayetteville
1015,3.02E+12,B-43,"Xto Energy, Inc.",2010,107208,4032,4010,150991,4314380,Fayetteville
1016,3.02E+12,B-43,"Seeco, Llc",2010,552342,4020,5020,112500,3251659,Fayetteville
1017,3.02E+12,B-43,"Seeco, Llc",2010,556658,4781,3344,118824,3905701,Fayetteville
1018,3.02E+12,B-43,"Seeco, Llc",2010,293439,4372,4130,112721,3683764,Fayetteville
1019,3.02E+12,B-43,"Xto Energy, Inc.",2010,433704,4158,3604,149798,4328190,Fayetteville
1020,3.02E+12,B-43,"Seeco, Llc",2010,336966,4018,4432,103895,3280385,Fayetteville
1021,3.02E+12,B-43,"Seeco, Llc",2010,337097,6220,4618,159996,4850681,Fayetteville
1022,3.02E+12,B-43,"Seeco, Llc",2010,572746,3478,4747,94220,2932086,Fayetteville
1023,3.02E+12,B-43,"Seeco, Llc",2010,108060,4002,2746,99840,3251924,Fayetteville
1024,3.02E+12,B-43,"Seeco, Llc",2010,243977,3083,2605,73619,2604634,Fayetteville
1025,3.02E+12,B-43,"Seeco, Llc",2010,325874,4069,3981,109079,3261021,Fayetteville
1026,3.02E+12,B-43,"Seeco, Llc",2010,399553,4069,4211,105256,3264769,Fayetteville
1027,3.02E+12,B-43,"Seeco, Llc",2010,446117,4538,4172,107686,3586728,Fayetteville
1028,3.02E+12,B-43,"Xto Energy, Inc.",2010,333148,5802,5300,214114,5607620,Fayetteville
1029,3.02E+12,B-43,"Seeco, Llc",2010,445213,4106,3837,108447,3525501,Fayetteville
1030,3.02E+12,B-43,"Xto Energy, Inc.",2010,560398,5002,5620,186714,5313660,Fayetteville
1031,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,93023,3743,3094,86667,5260020,Fayetteville
1032,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,122833,4085,1945,107503,6443040,Fayetteville
1033,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,257290,3803,2273,83526,4602160,Fayetteville
1034,3.02E+12,B-43,"Seeco, Llc",2010,612427,4318,4852,119134,3910855,Fayetteville
1035,3.02E+12,B-43,"Seeco, Llc",2010,507492,4663,5257,120158,3945487,Fayetteville
1036,3.02E+12,B-43,"Seeco, Llc",2010,365022,4020,3840,99039,3247122,Fayetteville
1037,3.02E+12,B-43,"Seeco, Llc",2010,318613,4020,4041,99634,3269157,Fayetteville
1038,3.02E+12,B-43,"Seeco, Llc",2010,377389,4069,4411,99943,3285459,Fayetteville
1039,3.02E+12,B-43,"Xto Energy, Inc.",2010,520228,3332,4120,121971,3661560,Fayetteville
1040,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,854760,6618,4763,187925,7991870,Fayetteville
1041,3.02E+12,B-43,"Seeco, Llc",2010,653709,6061,3304,145068,4872111,Fayetteville
1042,3.02E+12,B-43,"Seeco, Llc",2010,633901,5990,3358,166618,5370124,Fayetteville
1043,3.02E+12,B-43,"Seeco, Llc",2010,489816,4994,3366,129474,4231038,Fayetteville
1044,3.02E+12,B-43,"Seeco, Llc",2010,221478,5527,4788,145362,4486102,Fayetteville
1045,3.02E+12,B-43,"Seeco, Llc",2010,170544,5058,4482,138669,4225443,Fayetteville
1046,3.02E+12,B-43,"Seeco, Llc",2010,562865,3919,2508,106038,3235691,Fayetteville
1047,3.02E+12,B-43,"Seeco, Llc",2010,785990,4106,4754,111869,3605041,Fayetteville
1048,3.02E+12,B-43,"Seeco, Llc",2010,414422,4175,2782,108278,3600316,Fayetteville
1049,3.02E+12,B-43,"Seeco, Llc",2010,276485,3390,5040,101067,3229899,Fayetteville
1050,3.02E+12,B-43,"Seeco, Llc",2010,310411,5453,5157,145797,4573899,Fayetteville
1051,3.02E+12,B-43,"Seeco, Llc",2010,402571,4098,3840,107565,3584658,Fayetteville
1052,3.02E+12,B-43,"Seeco, Llc",2010,481929,4160,4050,105812,3579802,Fayetteville
1053,3.02E+12,B-43,"Seeco, Llc",2010,518468,3971,2474,105385,3257234,Fayetteville
1054,3.02E+12,B-43,"Xto Energy, Inc.",2010,498742,3382,3800,122074,3712540,Fayetteville
1055,3.02E+12,B-43,"Xto Energy, Inc.",2010,528569,3402,3820,120304,3697840,Fayetteville
1056,3.02E+12,B-43,"Seeco, Llc",2010,761070,4742,3961,118964,3902914,Fayetteville
1057,3.02E+12,B-43,"Seeco, Llc",2010,613694,4810,3660,123819,3907264,Fayetteville
1058,3.02E+12,B-43,"Seeco, Llc",2010,708161,4607,3806,118118,3903125,Fayetteville
1059,3.02E+12,B-43,"Seeco, Llc",2010,538775,4545,4810,131113,4298939,Fayetteville
1060,3.02E+12,B-43,"Seeco, Llc",2010,544383,5314,5036,135067,4221486,Fayetteville
1061,3.02E+12,B-43,"Seeco, Llc",2010,829923,6401,4859,166594,5200497,Fayetteville
1062,3.02E+12,B-43,"Seeco, Llc",2010,317136,4322,4756,112398,3552041,Fayetteville
1063,3.02E+12,B-43,"Seeco, Llc",2010,501419,5895,3370,134669,4680967,Fayetteville
1064,3.02E+12,B-43,"Seeco, Llc",2010,383591,5315,3235,138316,4569186,Fayetteville
1065,3.02E+12,B-43,"Seeco, Llc",2010,615863,4545,3277,90471,3251654,Fayetteville
1066,3.02E+12,B-43,"Seeco, Llc",2010,200330,4840,4745,123748,3904029,Fayetteville
1067,3.02E+12,B-43,"Seeco, Llc",2010,329043,6119,2759,163181,5215312,Fayetteville
1068,3.02E+12,B-43,"Seeco, Llc",2010,404713,4693,2747,123203,3862791,Fayetteville
1069,3.02E+12,B-43,"Seeco, Llc",2010,593127,5058,4062,112567,4205409,Fayetteville
1070,3.02E+12,B-43,"Seeco, Llc",2010,911588,5705,4050,154268,4889311,Fayetteville
1071,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,554338,5185,4789,159605,6328196,Fayetteville
1072,3.02E+12,B-43,"Xto Energy, Inc.",2010,517480,4642,4790,182021,5021060,Fayetteville
1073,3.02E+12,B-43,"Xto Energy, Inc.",2010,571168,4662,4600,177286,4871620,Fayetteville
1074,3.02E+12,B-43,"Xto Energy, Inc.",2010,616711,4602,4750,176873,5004510,Fayetteville
1075,3.02E+12,B-43,"Seeco, Llc",2010,763111,7122,4178,188528,5858851,Fayetteville
1076,3.02E+12,B-43,"Seeco, Llc",2010,827755,4663,5012,118441,3906560,Fayetteville
1077,3.02E+12,B-43,"Xto Energy, Inc.",2010,293101,4152,5010,145798,4086070,Fayetteville
1078,3.02E+12,B-43,"Seeco, Llc",2010,529476,4038,2746,81121,3132311,Fayetteville
1079,3.02E+12,B-43,"Seeco, Llc",2010,376710,4899,3726,118351,3901993,Fayetteville
1080,3.02E+12,B-43,"Seeco, Llc",2010,680709,4982,3884,118171,3900000,Fayetteville
1081,3.02E+12,B-43,"Seeco, Llc",2010,821878,4545,3225,91236,3255183,Fayetteville
1082,3.02E+12,B-43,"Seeco, Llc",2010,526603,4486,3689,89690,3252856,Fayetteville
1083,3.02E+12,B-43,"Seeco, Llc",2010,611035,4545,3255,126644,3905609,Fayetteville
1084,3.02E+12,B-43,"Xto Energy, Inc.",2010,172758,4163,1999,161016,4700280,Fayetteville
1085,3.02E+12,B-43,"Xto Energy, Inc.",2011,317297,4562,3290,162972,4652980,Fayetteville
1086,3.02E+12,B-43,"Seeco, Llc",2010,435162,4326,5194,111808,3565532,Fayetteville
1087,3.02E+12,B-43,"Seeco, Llc",2010,710173,5052,5258,133769,4255022,Fayetteville
1088,3.02E+12,B-43,"Seeco, Llc",2010,551805,5309,2729,138395,4571919,Fayetteville
1089,3.02E+12,B-43,"Seeco, Llc",2010,673195,4538,3778,109526,3571074,Fayetteville
1090,3.02E+12,B-43,"Seeco, Llc",2010,801738,4454,3241,97904,3505196,Fayetteville
1091,3.02E+12,B-43,"Seeco, Llc",2010,549250,5056,3469,126257,4241585,Fayetteville
1092,3.02E+12,B-43,"Seeco, Llc",2010,559678,5315,3375,129629,4555704,Fayetteville
1093,3.02E+12,B-43,"Seeco, Llc",2010,214934,3995,5015,96392,2938797,Fayetteville
1094,3.02E+12,B-43,"Seeco, Llc",2010,488693,5122,4128,111759,4227549,Fayetteville
1095,3.02E+12,B-43,"Seeco, Llc",2010,787554,4722,3348,114810,3890428,Fayetteville
1096,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,386003,4548,4875,104218,4167030,Fayetteville
1097,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,557112,4507,5311,133857,5492071,Fayetteville
1098,3.02E+12,B-43,"Xto Energy, Inc.",2010,509084,4222,4660,152262,4283240,Fayetteville
1099,3.02E+12,B-43,"Seeco, Llc",2010,490605,5659,2472,220763,4548557,Fayetteville
1100,3.02E+12,B-43,"Seeco, Llc",2010,646243,4665,5235,106904,3884231,Fayetteville
1101,3.02E+12,B-43,"Seeco, Llc",2010,359812,5655,4550,126315,4561626,Fayetteville
1102,3.02E+12,B-43,"Seeco, Llc",2010,301631,4722,3321,114894,3903572,Fayetteville
1103,3.02E+12,B-43,"Seeco, Llc",2010,560766,6725,3115,155641,5456868,Fayetteville
1104,3.02E+12,B-43,"Xto Energy, Inc.",2010,528529,4563,4660,174462,5041760,Fayetteville
1105,3.02E+12,B-43,"Xto Energy, Inc.",2010,521687,4642,4850,174393,4470460,Fayetteville
1106,3.02E+12,B-43,"Xto Energy, Inc.",2010,740699,4629,4970,176892,4653840,Fayetteville
1107,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,425145,3899,2602,77246,4778540,Fayetteville
1108,3.02E+12,B-43,"Seeco, Llc",2010,503743,5267,4569,117130,4295361,Fayetteville
1109,3.02E+12,B-43,"Seeco, Llc",2010,849375,6424,4640,139651,4999527,Fayetteville
1110,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,353997,4773,3078,100213,5849280,Fayetteville
1111,3.02E+12,B-43,"Xto Energy, Inc.",2010,283888,4112,2710,161649,4679120,Fayetteville
1112,3.02E+12,B-43,"Seeco, Llc",2011,228658,4454,5232,91846,3511783,Fayetteville
1113,3.02E+12,B-43,"Seeco, Llc",2011,441989,6559,5297,148841,5428806,Fayetteville
1114,3.02E+12,B-43,"Xto Energy, Inc.",2010,203788,3872,2990,150386,4307760,Fayetteville
1115,3.02E+12,B-43,"Xto Energy, Inc.",2010,523261,3892,2970,150532,4305920,Fayetteville
1116,3.02E+12,B-43,"Xto Energy, Inc.",2010,429424,4081,3330,162847,4688880,Fayetteville
1117,3.02E+12,B-43,"Seeco, Llc",2011,398318,4545,4995,107605,3825914,Fayetteville
1118,3.02E+12,B-43,"Seeco, Llc",2011,210346,4030,4396,94356,3474426,Fayetteville
1119,3.02E+12,B-43,"Seeco, Llc",2010,431657,6722,5408,155065,5387624,Fayetteville
1120,3.02E+12,B-43,"Seeco, Llc",2010,430740,6210,2171,129870,5007708,Fayetteville
1121,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,548291,4019,3050,76552,4117480,Fayetteville
1122,3.02E+12,B-43,"Xto Energy, Inc.",2010,393089,4172,4750,162120,4673320,Fayetteville
1123,3.02E+12,B-43,"Seeco, Llc",2010,568434,4722,2643,104067,3859456,Fayetteville
1124,3.02E+12,B-43,"Seeco, Llc",2010,542016,5889,3030,125136,4669007,Fayetteville
1125,3.02E+12,B-43,"Seeco, Llc",2010,573235,4789,2908,100485,3903142,Fayetteville
1126,3.02E+12,B-43,"Seeco, Llc",2010,482482,4728,2723,100845,3878083,Fayetteville
1127,3.02E+12,B-43,"Seeco, Llc",2010,538485,7665,3578,164067,6248043,Fayetteville
1128,3.02E+12,B-43,"Seeco, Llc",2010,463203,4259,3477,90922,3506383,Fayetteville
1129,3.02E+12,B-43,"Seeco, Llc",2010,452919,3846,3554,82072,3151016,Fayetteville
1130,3.02E+12,B-43,"Xto Energy, Inc.",2010,407197,4157,4780,162446,4679530,Fayetteville
1131,3.02E+12,B-43,"Xto Energy, Inc.",2011,512173,4168,4714,163412,4679130,Fayetteville
1132,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,137297,4076,4820,79868,3321020,Fayetteville
1133,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,169980,4099,4817,79981,3326360,Fayetteville
1134,3.02E+12,B-43,"Seeco, Llc",2011,330814,5466,4758,117394,4225000,Fayetteville
1135,3.02E+12,B-43,"Seeco, Llc",2011,389372,6162,4656,138453,5070000,Fayetteville
1136,3.02E+12,B-43,"Xto Energy, Inc.",2011,381294,4112,3250,150403,4336340,Fayetteville
1137,3.02E+12,B-43,"Xto Energy, Inc.",2011,398047,4112,3240,149356,4339860,Fayetteville
1138,3.02E+12,B-43,"Xto Energy, Inc.",2011,641670,4118,3264,148818,4304440,Fayetteville
1139,3.02E+12,B-43,"Xto Energy, Inc.",2011,377093,4652,3140,177257,4985900,Fayetteville
1140,3.02E+12,B-43,"Xto Energy, Inc.",2011,435831,4662,3420,177432,4998980,Fayetteville
1141,3.02E+12,B-43,"Xto Energy, Inc.",2011,524936,4582,4100,122632,3406880,Fayetteville
1142,3.02E+12,B-43,"Seeco, Llc",2011,86878,3668,1893,80087,3124559,Fayetteville
1143,3.02E+12,B-43,"Seeco, Llc",2011,562522,4383,2785,96744,3459197,Fayetteville
1144,3.02E+12,B-43,"Xto Energy, Inc.",2011,147157,4372,3465,151298,3848620,Fayetteville
1145,3.02E+12,B-43,"Xto Energy, Inc.",2011,228434,4682,3350,132477,3899560,Fayetteville
1146,3.02E+12,B-43,"Xto Energy, Inc.",2011,352311,4682,3540,162950,4658070,Fayetteville
1147,3.02E+12,B-43,"Seeco, Llc",2011,296524,4044,4354,83974,3055637,Fayetteville
1148,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,264526,3746,1975,66,3885280,Fayetteville
1149,3.02E+12,B-43,"Seeco, Llc",2011,635376,6470,3560,139092,5073213,Fayetteville
1150,3.02E+12,B-43,"Seeco, Llc",2011,521224,6725,3220,148484,5465058,Fayetteville
1151,3.02E+12,B-43,"Seeco, Llc",2011,591067,6617,3438,150039,5457670,Fayetteville
1152,3.02E+12,B-43,"Seeco, Llc",2011,528077,5172,3770,100694,3646500,Fayetteville
1153,3.02E+12,B-43,"Seeco, Llc",2011,585978,5015,3718,91450,3315000,Fayetteville
1154,3.02E+12,B-43,"Seeco, Llc",2011,710811,4942,3710,98825,3640767,Fayetteville
1155,3.02E+12,B-43,"Seeco, Llc",2011,161346,5611,1942,123336,4669585,Fayetteville
1156,3.02E+12,B-43,"Seeco, Llc",2011,481334,3826,4929,107528,3098811,Fayetteville
1157,3.02E+12,B-43,"Seeco, Llc",2011,656421,3819,5230,114552,3280025,Fayetteville
1158,3.02E+12,B-43,"Seeco, Llc",2011,570857,3682,5245,117611,3473853,Fayetteville
1159,3.02E+12,B-43,"Seeco, Llc",2011,160178,4714,1743,105204,3882659,Fayetteville
1160,3.02E+12,B-43,"Xto Energy, Inc.",2012,211213,4212,3050,139152,4347860,Fayetteville
1161,3.02E+12,B-43,"Xto Energy, Inc.",2012,287428,4202,3350,140734,4339300,Fayetteville
1162,3.02E+12,B-43,"Xto Energy, Inc.",2012,301420,4192,3900,140390,4314380,Fayetteville
1163,3.02E+12,B-43,"Seeco, Llc",2011,458624,5527,3169,150932,4347931,Fayetteville
1164,3.02E+12,B-43,"Seeco, Llc",2011,519529,5395,3285,149576,4305867,Fayetteville
1165,3.02E+12,B-43,"Seeco, Llc",2011,602464,5526,3544,139975,3922363,Fayetteville
1166,3.02E+12,B-43,"Seeco, Llc",2011,627990,5129,5251,156484,4276084,Fayetteville
1167,3.02E+12,B-43,"Seeco, Llc",2011,333425,4715,5386,138192,3916848,Fayetteville
1168,3.02E+12,B-43,"Seeco, Llc",2011,551299,5332,5181,151532,4296669,Fayetteville
1169,3.02E+12,B-43,"Seeco, Llc",2011,531709,4779,5297,135159,3898957,Fayetteville
1170,3.02E+12,B-43,"Seeco, Llc",2011,257146,3856,4987,88756,3125243,Fayetteville
1171,3.02E+12,B-43,"Seeco, Llc",2011,232177,4091,4744,83315,3126896,Fayetteville
1172,3.02E+12,B-43,"Seeco, Llc",2011,338973,4840,3225,148617,3970407,Fayetteville
1173,3.02E+12,B-43,"Seeco, Llc",2011,350600,4778,3230,144617,3965652,Fayetteville
1174,3.02E+12,B-43,"Seeco, Llc",2011,602337,5072,3243,159311,4550008,Fayetteville
1175,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,395720,6697,4060,129362,7172100,Fayetteville
1176,3.02E+12,B-43,"Xto Energy, Inc.",2011,320472,3862,3300,137198,3962310,Fayetteville
1177,3.02E+12,B-43,"Xto Energy, Inc.",2011,345864,3857,3285,135956,3761400,Fayetteville
1178,3.02E+12,B-43,"Xto Energy, Inc.",2011,455391,3862,3340,136272,3964665,Fayetteville
1179,3.02E+12,B-43,"Seeco, Llc",2011,356007,4242,5027,81469,3534184,Fayetteville
1180,3.02E+12,B-43,"Seeco, Llc",2011,135869,3762,3947,82445,2593781,Fayetteville
1181,3.02E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,132597,4827,1900,77718,4449820,Fayetteville
1182,3.02E+12,B-43,"Xto Energy, Inc.",2011,497625,4358,5164,153691,4325830,Fayetteville
1183,3.02E+12,B-43,"Xto Energy, Inc.",2011,539754,4462,5160,153919,4332300,Fayetteville
1184,3.02E+12,B-43,"Xto Energy, Inc.",2011,753881,4572,5270,167962,4682440,Fayetteville
1185,3.02E+12,B-43,"Seeco, Llc",2011,638998,4620,4929,139685,3910114,Fayetteville
1186,3.02E+12,B-43,"Seeco, Llc",2011,518358,4678,4961,126892,3901909,Fayetteville
1187,3.02E+12,B-43,"Xto Energy, Inc.",2011,490132,5442,5050,160485,5199940,Fayetteville
1188,3.02E+12,B-43,"Xto Energy, Inc.",2011,506031,5432,5160,170369,5194200,Fayetteville
1189,3.02E+12,B-43,"Xto Energy, Inc.",2011,559921,4602,5200,26000,4816270,Fayetteville
1190,3.02E+12,B-43,"Seeco, Llc",2011,443939,4805,4184,134161,4240080,Fayetteville
1191,3.02E+12,B-43,"Seeco, Llc",2011,556256,4401,4778,131951,3511031,Fayetteville
1192,3.02E+12,B-43,"Seeco, Llc",2011,522626,5252,3845,105397,4269385,Fayetteville
